#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"Un","NT_176683.1",741133,742314,"-",100745533,"LOC100745533","-","XP_012240039.1",393,"protein artemis isoform X2"
"Un","NT_176683.1",743423,744207,"+",112211982,"LOC112211982","-","XP_024222824.1",176,"chromatin accessibility complex 16kD protein"
"Un","NT_176683.1",744769,745505,"-",100745779,"LOC100745779","-","XP_024222822.1",223,"transmembrane protein 199 isoform X1"
"Un","NT_176683.1",745657,746474,"-",100745779,"LOC100745779","-","XP_012240045.1",152,"biogenesis of lysosome-related organelles complex 1 subunit 5 isoform X2"
"Un","NT_176683.1",748189,749056,"+",100746015,"LOC100746015","-","XP_003488879.2",163,"uncharacterized protein LOC100746015 isoform X1"
"Un","NT_176683.1",763070,819531,"+",100746138,"LOC100746138","-","XP_003488880.1",232,"uncharacterized protein LOC100746138"
"Un","NT_176683.1",841838,845762,"-",100746258,"LOC100746258","-","XP_024222816.1",790,"4\\'-phosphopantetheine phosphatase"
"Un","NT_176683.1",841838,845762,"-",100746258,"LOC100746258","-","XP_033176172.1",790,"4\\'-phosphopantetheine phosphatase"
"Un","NT_176683.1",841838,845762,"-",100746258,"LOC100746258","-","XP_012240088.1",790,"4\\'-phosphopantetheine phosphatase"
"Un","NT_176683.1",841838,845762,"-",100746258,"LOC100746258","-","XP_012240089.1",790,"4\\'-phosphopantetheine phosphatase"
"Un","NT_176683.1",841838,845762,"-",100746258,"LOC100746258","-","XP_012240090.1",790,"4\\'-phosphopantetheine phosphatase"
"Un","NT_176683.1",847288,850272,"-",100741902,"LOC100741902","-","XP_003488847.1",602,"alpha-1,2-mannosyltransferase ALG9 isoform X1"
"Un","NT_176683.1",847288,850211,"-",100741902,"LOC100741902","-","XP_012240097.1",594,"alpha-1,2-mannosyltransferase ALG9 isoform X2"
"Un","NT_176683.1",847288,849875,"-",100741902,"LOC100741902","-","XP_012240098.1",579,"alpha-1,2-mannosyltransferase ALG9 isoform X3"
"Un","NT_176683.1",850634,851818,"+",100746377,"LOC100746377","-","XP_024222782.1",263,"cilia- and flagella-associated protein 300-like"
"Un","NT_176683.1",852280,855705,"-",100746612,"LOC100746612","-","XP_012240057.1",649,"uncharacterized protein LOC100746612"
"Un","NT_176683.1",852280,855705,"-",100746612,"LOC100746612","-","XP_012240058.1",649,"uncharacterized protein LOC100746612"
"Un","NT_176683.1",852280,855705,"-",100746612,"LOC100746612","-","XP_012240060.1",649,"uncharacterized protein LOC100746612"
"Un","NT_176683.1",857853,859593,"-",105680644,"LOC105680644","-","XP_012240062.1",439,"sodium channel protein Nach-like"
"Un","NT_176683.1",864545,874167,"+",100746731,"LOC100746731","-","XP_033176173.1",533,"muscle, skeletal receptor tyrosine protein kinase-like isoform X1"
"Un","NT_176683.1",864545,874167,"+",100746731,"LOC100746731","-","XP_012240061.1",533,"muscle, skeletal receptor tyrosine protein kinase-like isoform X1"
"Un","NT_176683.1",864545,874167,"+",100746731,"LOC100746731","-","XP_003488885.1",526,"muscle, skeletal receptor tyrosine protein kinase-like isoform X2"
"Un","NT_176683.1",864545,874167,"+",100746731,"LOC100746731","-","XP_024222781.1",479,"tyrosine-protein kinase transmembrane receptor Ror-like isoform X3"
"Un","NT_176683.1",875620,876985,"+",105680636,"LOC105680636","-","XP_024222784.1",237,"LOW QUALITY PROTEIN: heat shock factor protein 5-like"
"Un","NT_176683.1",877237,878675,"-",100746851,"LOC100746851","-","XP_003488886.1",391,"GPN-loop GTPase 1"
"Un","NT_176683.1",877237,878675,"-",100746851,"LOC100746851","-","XP_012240096.1",391,"GPN-loop GTPase 1"
"Un","NT_176739.1",42395,57105,"+",100749883,"LOC100749883","-","XP_003489406.1",573,"parathyroid hormone/parathyroid hormone-related peptide receptor-like isoform X3"
"Un","NT_176739.1",42395,56541,"+",100749883,"LOC100749883","-","XP_024223182.1",488,"parathyroid hormone/parathyroid hormone-related peptide receptor-like isoform X4"
"Un","NT_176739.1",59483,65924,"-",100740985,"LOC100740985","-","XP_033176446.1",244,"protein obstructor-E-like"
"Un","NT_176739.1",59483,65924,"-",100740985,"LOC100740985","-","XP_003489417.1",244,"protein obstructor-E-like"
"Un","NT_176739.1",75201,108360,"-",100742024,"LOC100742024","-","XP_033176522.1",803,"probable cationic amino acid transporter isoform X1"
"Un","NT_176739.1",75201,108360,"-",100742024,"LOC100742024","-","XP_033176523.1",803,"probable cationic amino acid transporter isoform X1"
"Un","NT_176739.1",75201,101074,"-",100742024,"LOC100742024","-","XP_012240830.1",684,"probable cationic amino acid transporter isoform X2"
"Un","NT_176739.1",75201,101074,"-",100742024,"LOC100742024","-","XP_012240831.1",684,"probable cationic amino acid transporter isoform X2"
"Un","NT_176739.1",141177,142148,"+",100745979,"LOC100745979","-","XP_003489291.1",251,"RPII140-upstream gene protein"
"Un","NT_176739.1",142684,147293,"-",100744930,"LOC100744930","-","XP_003489283.1",350,"twinfilin isoform X2"
"Un","NT_176739.1",142684,147293,"-",100744930,"LOC100744930","-","XP_024223207.1",355,"twinfilin isoform X1"
"Un","NT_176739.1",143061,147293,"-",100744930,"LOC100744930","-","XP_033176524.1",299,"twinfilin isoform X4"
"Un","NT_176739.1",145601,147293,"-",100744930,"LOC100744930","-","XP_012240855.1",348,"twinfilin isoform X3"
"Un","NT_176739.1",148386,150071,"+",100747207,"LOC100747207","-","XP_012240836.1",290,"toll-interacting protein"
"Un","NT_176739.1",150918,152259,"-",100748367,"LOC100748367","-","XP_003489310.1",336,"peroxisomal membrane protein PEX16"
"Un","NT_176739.1",153126,154284,"+",105680741,"LOC105680741","-","XP_012240834.1",309,"thymidylate synthase isoform X1"
"Un","NT_176739.1",153126,154284,"+",105680741,"LOC105680741","-","XP_012240835.1",309,"thymidylate synthase isoform X1"
"Un","NT_176739.1",153297,154284,"+",105680741,"LOC105680741","-","XP_024223181.1",252,"thymidylate synthase isoform X2"
"Un","NT_176739.1",155006,156057,"-",100749442,"LOC100749442","-","XP_003489317.1",206,"protein ILRUN"
"Un","NT_176739.1",155006,156057,"-",100749442,"LOC100749442","-","XP_012240837.1",206,"protein ILRUN"
"Un","NT_176739.1",159355,163168,"+",100740386,"LOC100740386","-","XP_003489326.1",535,"uncharacterized protein LOC100740386"
"Un","NT_176739.1",163743,164609,"-",100741546,"LOC100741546","-","XP_003489336.1",262,"growth arrest and DNA damage-inducible proteins-interacting protein 1"
"Un","NT_176739.1",164993,165486,"+",112211984,"LOC112211984","-","XP_024223287.1",108,"probable DNA-directed RNA polymerases I and III subunit RPAC2"
"Un","NT_176739.1",165747,166679,"-",100746417,"LOC100746417","-","XP_003489377.1",257,"40S ribosomal protein S2 isoform X2"
"Un","NT_176739.1",165747,166679,"-",100746417,"LOC100746417","-","XP_012240752.1",280,"40S ribosomal protein S2 isoform X1"
"Un","NT_176739.1",167564,169407,"+",100746536,"LOC100746536","-","XP_024223285.1",365,"testis-specific serine/threonine-protein kinase 1-like"
"Un","NT_176739.1",167564,169407,"+",100746536,"LOC100746536","-","XP_003489378.1",365,"testis-specific serine/threonine-protein kinase 1-like"
"Un","NT_176739.1",169694,177205,"-",100746657,"LOC100746657","-","XP_003489379.2",1573,"uncharacterized protein LOC100746657"
"Un","NT_176739.1",175650,176684,"+",100742627,"LOC100742627","-","XP_012240751.1",292,"RWD domain-containing protein 2A"
"Un","NT_176739.1",177442,178159,"-",100748457,"LOC100748457","-","XP_003489394.1",189,"anaphase-promoting complex subunit 10"
"Un","NT_176739.1",178633,181813,"+",100749527,"LOC100749527","-","XP_024223282.1",704,"myotubularin-related protein 6 isoform X1"
"Un","NT_176739.1",178633,181779,"+",100749527,"LOC100749527","-","XP_003489403.1",670,"myotubularin-related protein 6 isoform X2"
"Un","NT_176739.1",183100,186496,"-",100749643,"LOC100749643","-","XP_012240749.1",560,"calnexin isoform X3"
"Un","NT_176739.1",183100,186496,"-",100749643,"LOC100749643","-","XP_012240750.1",560,"calnexin isoform X3"
"Un","NT_176739.1",183100,186496,"-",100749643,"LOC100749643","-","XP_033176528.1",561,"calnexin isoform X2"
"Un","NT_176739.1",183100,186496,"-",100749643,"LOC100749643","-","XP_033176525.1",602,"calnexin isoform X1"
"Un","NT_176739.1",183100,186496,"-",100749643,"LOC100749643","-","XP_033176526.1",602,"calnexin isoform X1"
"Un","NT_176739.1",183100,186496,"-",100749643,"LOC100749643","-","XP_033176527.1",602,"calnexin isoform X1"
"Un","NT_176739.1",189118,192754,"+",100749764,"LOC100749764","-","XP_012240826.1",943,"brain tumor protein-like"
"Un","NT_176739.1",189118,192754,"+",100749764,"LOC100749764","-","XP_012240827.1",943,"brain tumor protein-like"
"Un","NT_176683.1",879847,880708,"-",100746970,"LOC100746970","-","XP_012239974.1",205,"replication protein A 32 kDa subunit isoform X2"
"Un","NT_176683.1",879847,880708,"-",100746970,"LOC100746970","-","XP_003488887.1",233,"replication protein A 32 kDa subunit isoform X1"
"Un","NT_176683.1",879847,880588,"-",100746970,"LOC100746970","-","XP_033176174.1",193,"replication protein A 32 kDa subunit isoform X3"
"Un","NT_176683.1",882091,885613,"-",100747091,"LOC100747091","-","XP_003488888.1",905,"N-alpha-acetyltransferase 25, NatB auxiliary subunit"
"Un","NT_176683.1",886834,887655,"+",100747206,"LOC100747206","-","XP_003488889.1",246,"replication protein A 32 kDa subunit-like"
"Un","NT_176683.1",888312,889461,"+",100747446,"LOC100747446","-","XP_003488891.1",281,"GPN-loop GTPase 3"
"Un","NT_176683.1",889637,891991,"-",100747325,"LOC100747325","-","XP_012240049.1",638,"PHD finger protein 12"
"Un","NT_176683.1",892982,893820,"+",100747324,"LOC100747324","-","XP_003488808.1",175,"39S ribosomal protein L18, mitochondrial"
"Un","NT_176683.1",895051,910316,"-",100747561,"LOC100747561","-","XP_024222812.1",377,"protein Wnt-5b isoform X1"
"Un","NT_176683.1",895051,901804,"-",100747561,"LOC100747561","-","XP_033176169.1",365,"protein Wnt-5b isoform X2"
"Un","NT_176683.1",895051,901804,"-",100747561,"LOC100747561","-","XP_033176170.1",365,"protein Wnt-5b isoform X2"
"Un","NT_176683.1",895051,901804,"-",100747561,"LOC100747561","-","XP_003488892.1",365,"protein Wnt-5b isoform X2"
"Un","NT_176683.1",917965,919330,"-",100747560,"LOC100747560","-","XP_012240085.1",205,"transmembrane emp24 domain-containing protein 2 isoform X1"
"Un","NT_176683.1",917965,919207,"-",100747560,"LOC100747560","-","XP_012240086.1",164,"transmembrane emp24 domain-containing protein 2 isoform X2"
"Un","NT_176683.1",917965,919207,"-",100747560,"LOC100747560","-","XP_012240087.1",164,"transmembrane emp24 domain-containing protein 2 isoform X2"
"Un","NT_176683.1",920502,922233,"+",100747682,"LOC100747682","-","XP_003488811.1",321,"protein ABHD11 isoform X1"
"Un","NT_176683.1",921307,922233,"+",100747682,"LOC100747682","-","XP_024222808.1",264,"protein ABHD11 isoform X2"
"Un","NT_176683.1",921307,922233,"+",100747682,"LOC100747682","-","XP_012240084.1",264,"protein ABHD11 isoform X2"
"Un","NT_176683.1",922820,923767,"-",100747805,"LOC100747805","-","XP_003488812.1",228,"protein unc-119 homolog B"
"Un","NT_176683.1",925450,926020,"+",100742020,"LOC100742020","-","XP_024222811.1",146,"cell division control protein 31-like"
"Un","NT_176683.1",926245,926583,"+",105680640,"LOC105680640","-","XP_033176157.1",112,"vesicle transport through interaction with t-SNAREs homolog 1B"
"Un","NT_176683.1",926245,926583,"+",105680640,"LOC105680640","-","XP_012239975.1",112,"vesicle transport through interaction with t-SNAREs homolog 1B"
"Un","NT_176683.1",927184,934738,"+",100748006,"LOC100748006","-","XP_003488814.1",1874,"uncharacterized protein LOC100748006"
"Un","NT_176683.1",936685,937223,"+",100748127,"LOC100748127","-","XP_003488815.1",155,"E3 ubiquitin-protein ligase RNF4"
"Un","NT_176683.1",937665,938706,"+",105680642,"LOC105680642","-","XP_012239983.1",294,"putative uncharacterized protein DDB_G0282133"
"Un","NT_176683.1",940209,941768,"+",100748249,"LOC100748249","-","XP_024222820.1",305,"E3 ubiquitin-protein ligase MARCH8"
"Un","NT_176683.1",940209,941768,"+",100748249,"LOC100748249","-","XP_003488816.1",305,"E3 ubiquitin-protein ligase MARCH8"
"Un","NT_176683.1",940209,941768,"+",100748249,"LOC100748249","-","XP_012239981.1",305,"E3 ubiquitin-protein ligase MARCH8"
"Un","NT_176683.1",943808,947709,"+",100748363,"LOC100748363","-","XP_033176185.1",424,"ATP-dependent RNA helicase WM6"
"Un","NT_176683.1",943808,947709,"+",100748363,"LOC100748363","-","XP_012239979.1",424,"ATP-dependent RNA helicase WM6"
"Un","NT_176683.1",948509,949280,"-",100748484,"LOC100748484","-","XP_003488818.1",139,"U6 snRNA-associated Sm-like protein LSm4"
"Un","NT_176683.1",956032,956979,"-",100748604,"LOC100748604","-","XP_003488819.1",315,"WD repeat-containing protein 82"
"Un","NT_176683.1",962155,963840,"-",100748815,"LOC100748815","-","XP_003488820.1",307,"transmembrane protein 189"
"Un","NT_176683.1",962155,963840,"-",100748815,"LOC100748815","-","XP_012239992.1",307,"transmembrane protein 189"
"Un","NT_176683.1",962155,963840,"-",100748815,"LOC100748815","-","XP_012239993.1",307,"transmembrane protein 189"
"Un","NT_176683.1",962155,963840,"-",100748815,"LOC100748815","-","XP_012239995.1",307,"transmembrane protein 189"
"Un","NT_176683.1",971452,972547,"+",100742143,"LOC100742143","-","XP_033176188.1",334,"ferredoxin-fold anticodon-binding domain-containing protein 1 isoform X4"
"Un","NT_176683.1",971452,972547,"+",100742143,"LOC100742143","-","XP_012239990.1",334,"ferredoxin-fold anticodon-binding domain-containing protein 1 isoform X4"
"Un","NT_176683.1",971452,972547,"+",100742143,"LOC100742143","-","XP_012239991.1",334,"ferredoxin-fold anticodon-binding domain-containing protein 1 isoform X4"
"Un","NT_176739.1",203219,205546,"-",100750003,"LOC100750003","-","XP_003489407.1",523,"synembryn-A"
"Un","NT_176739.1",214428,220781,"+",100740019,"LOC100740019","-","XP_033176474.1",486,"protein tramtrack, beta isoform-like isoform X2"
"Un","NT_176739.1",214428,216551,"+",100740019,"LOC100740019","-","XP_024223173.1",474,"protein tramtrack, beta isoform-like isoform X3"
"Un","NT_176739.1",214428,216314,"+",100740019,"LOC100740019","-","XP_024223170.1",505,"protein tramtrack, beta isoform-like isoform X1"
"Un","NT_176739.1",214428,216314,"+",100740019,"LOC100740019","-","XP_033176473.1",505,"protein tramtrack, beta isoform-like isoform X1"
"Un","NT_176739.1",221785,223927,"+",112211969,"LOC112211969","-","XP_024223174.1",473,"leucine-rich repeat-containing protein 4-like isoform X1"
"Un","NT_176739.1",221785,223927,"+",112211969,"LOC112211969","-","XP_024223175.1",457,"leucine-rich repeat-containing protein 4-like isoform X2"
"Un","NT_176739.1",225767,227790,"-",100740263,"LOC100740263","-","XP_003489411.1",402,"NADH dehydrogenase"
"Un","NT_176739.1",229244,231266,"-",100740504,"LOC100740504","-","XP_033176472.1",457,"probable dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase isoform X3"
"Un","NT_176739.1",229244,231266,"-",100740504,"LOC100740504","-","XP_012240886.1",526,"probable dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase isoform X2"
"Un","NT_176739.1",229244,231266,"-",100740504,"LOC100740504","-","XP_003489413.1",527,"probable dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase isoform X1"
"Un","NT_176739.1",229244,230935,"-",100740504,"LOC100740504","-","XP_012240887.1",454,"probable dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase isoform X4"
"Un","NT_176739.1",231929,235356,"-",100740622,"LOC100740622","-","XP_003489414.1",652,"myotubularin-related protein 10-B"
"Un","NT_176739.1",236176,237899,"-",100740743,"LOC100740743","-","XP_003489415.1",466,"histone PARylation factor 1 isoform X2"
"Un","NT_176739.1",236176,237899,"-",100740743,"LOC100740743","-","XP_012240673.1",470,"histone PARylation factor 1 isoform X1"
"Un","NT_176739.1",238978,241314,"+",100740866,"LOC100740866","-","XP_003489416.1",480,"alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase"
"Un","NT_176739.1",242485,243645,"-",100741103,"LOC100741103","-","XP_003489418.1",174,"NADH dehydrogenase"
"Un","NT_176739.1",242485,243645,"-",100741103,"LOC100741103","-","XP_012240677.1",174,"NADH dehydrogenase"
"Un","NT_176739.1",244824,247248,"+",100741223,"LOC100741223","-","XP_024223300.1",517,"CXXC-type zinc finger protein 1"
"Un","NT_176739.1",257954,297621,"-",100741341,"LOC100741341","-","XP_033176468.1",1171,"plasma membrane calcium-transporting ATPase 3 isoform X6"
"Un","NT_176739.1",257954,297621,"-",100741341,"LOC100741341","-","XP_033176466.1",1194,"plasma membrane calcium-transporting ATPase 2 isoform X4"
"Un","NT_176739.1",257954,297621,"-",100741341,"LOC100741341","-","XP_033176467.1",1194,"plasma membrane calcium-transporting ATPase 2 isoform X5"
"Un","NT_176739.1",258169,297621,"-",100741341,"LOC100741341","-","XP_033176469.1",1055,"plasma membrane calcium-transporting ATPase 3 isoform X7"
"Un","NT_176739.1",263221,297621,"-",100741341,"LOC100741341","-","XP_033176471.1",1053,"plasma membrane calcium-transporting ATPase 3 isoform X9"
"Un","NT_176739.1",271887,297621,"-",100741341,"LOC100741341","-","XP_033176465.1",1273,"plasma membrane calcium-transporting ATPase 2 isoform X2"
"Un","NT_176739.1",271887,297621,"-",100741341,"LOC100741341","-","XP_012240661.1",1262,"plasma membrane calcium-transporting ATPase 2 isoform X3"
"Un","NT_176739.1",271887,297621,"-",100741341,"LOC100741341","-","XP_033176457.1",1285,"plasma membrane calcium-transporting ATPase 2 isoform X1"
"Un","NT_176739.1",271887,297621,"-",100741341,"LOC100741341","-","XP_033176458.1",1285,"plasma membrane calcium-transporting ATPase 2 isoform X1"
"Un","NT_176739.1",271887,297621,"-",100741341,"LOC100741341","-","XP_033176459.1",1285,"plasma membrane calcium-transporting ATPase 2 isoform X1"
"Un","NT_176739.1",271887,297621,"-",100741341,"LOC100741341","-","XP_033176460.1",1285,"plasma membrane calcium-transporting ATPase 2 isoform X1"
"Un","NT_176739.1",271887,297621,"-",100741341,"LOC100741341","-","XP_033176462.1",1285,"plasma membrane calcium-transporting ATPase 2 isoform X1"
"Un","NT_176739.1",271887,297621,"-",100741341,"LOC100741341","-","XP_033176463.1",1285,"plasma membrane calcium-transporting ATPase 2 isoform X1"
"Un","NT_176739.1",271887,297621,"-",100741341,"LOC100741341","-","XP_033176464.1",1285,"plasma membrane calcium-transporting ATPase 2 isoform X1"
"Un","NT_176739.1",272375,297621,"-",100741341,"LOC100741341","-","XP_033176470.1",1055,"plasma membrane calcium-transporting ATPase 3 isoform X8"
"Un","NT_176739.1",340531,357287,"-",100741462,"LOC100741462","-","XP_003489421.2",1326,"xanthine dehydrogenase/oxidase isoform X1"
"Un","NT_176739.1",340531,349269,"-",100741462,"LOC100741462","-","XP_012240832.1",1222,"xanthine dehydrogenase/oxidase isoform X2"
"Un","NT_176683.1",972547,974271,"+",100742143,"LOC100742143","-","XP_012239985.1",412,"mitochondrial ribosome-associated GTPase 2 isoform X1"
"Un","NT_176683.1",972547,974271,"+",100742143,"LOC100742143","-","XP_033176187.1",371,"mitochondrial ribosome-associated GTPase 2 isoform X3"
"Un","NT_176683.1",972656,974271,"+",100742143,"LOC100742143","-","XP_012239986.1",405,"mitochondrial ribosome-associated GTPase 2 isoform X2"
"Un","NT_176683.1",972656,974271,"+",100742143,"LOC100742143","-","XP_012239987.1",405,"mitochondrial ribosome-associated GTPase 2 isoform X2"
"Un","NT_176683.1",974370,979059,"-",100742260,"LOC100742260","-","XP_033176183.1",1193,"alanine--tRNA ligase, cytoplasmic isoform X2"
"Un","NT_176683.1",974370,979059,"-",100742260,"LOC100742260","-","XP_033176182.1",1194,"alanine--tRNA ligase, cytoplasmic isoform X1"
"Un","NT_176683.1",974370,979059,"-",100742260,"LOC100742260","-","XP_003488850.1",1194,"alanine--tRNA ligase, cytoplasmic isoform X1"
"Un","NT_176683.1",979879,980696,"+",100748929,"LOC100748929","-","XP_024222821.1",171,"probable 28S ribosomal protein S25, mitochondrial"
"Un","NT_176683.1",979879,980696,"+",100748929,"LOC100748929","-","XP_033176191.1",171,"probable 28S ribosomal protein S25, mitochondrial"
"Un","NT_176683.1",981218,982317,"-",100742383,"LOC100742383","-","XP_012239998.1",196,"probable RNA-binding protein 18 isoform X4"
"Un","NT_176683.1",981218,982317,"-",100742383,"LOC100742383","-","XP_033176190.1",202,"probable RNA-binding protein 18 isoform X3"
"Un","NT_176683.1",981218,982317,"-",100742383,"LOC100742383","-","XP_003488851.2",205,"probable RNA-binding protein 18 isoform X2"
"Un","NT_176683.1",981218,982317,"-",100742383,"LOC100742383","-","XP_033176189.1",211,"probable RNA-binding protein 18 isoform X1"
"Un","NT_176683.1",983333,984688,"+",100749167,"LOC100749167","-","XP_012239997.1",429,"succinate--hydroxymethylglutarate CoA-transferase isoform X1"
"Un","NT_176683.1",983498,984688,"+",100749167,"LOC100749167","-","XP_024222818.1",374,"succinate--hydroxymethylglutarate CoA-transferase isoform X2"
"Un","NT_176683.1",985063,985441,"+",117151545,"LOC117151545","-","XP_033176192.1",66,"E3 ubiquitin-protein ligase PPP1R11-like"
"Un","NT_176683.1",987290,990097,"-",100749049,"LOC100749049","-","XP_033176184.1",676,"F-box/WD repeat-containing protein 5"
"Un","NT_176683.1",991885,995170,"-",100749290,"LOC100749290","-","XP_033176167.1",539,"male-specific lethal 3 homolog isoform X2"
"Un","NT_176683.1",991885,995170,"-",100749290,"LOC100749290","-","XP_033176166.1",549,"male-specific lethal 3 homolog isoform X1"
"Un","NT_176683.1",991885,994626,"-",100749290,"LOC100749290","-","XP_012240073.2",533,"male-specific lethal 3 homolog isoform X3"
"Un","NT_176683.1",991885,994386,"-",100749290,"LOC100749290","-","XP_012240071.1",513,"male-specific lethal 3 homolog isoform X4"
"Un","NT_176683.1",991885,994252,"-",100749290,"LOC100749290","-","XP_033176168.1",510,"male-specific lethal 3 homolog isoform X5"
"Un","NT_176683.1",998265,999924,"+",100749406,"LOC100749406","-","XP_003488825.1",180,"CKLF-like MARVEL transmembrane domain-containing protein 4"
"Un","NT_176683.1",998265,999924,"+",100749406,"LOC100749406","-","XP_012240076.1",180,"CKLF-like MARVEL transmembrane domain-containing protein 4"
"Un","NT_176683.1",1001182,1007467,"-",100742712,"LOC100742712","-","XP_024222817.1",350,"uncharacterized protein LOC100742712 isoform X2"
"Un","NT_176683.1",1001182,1003730,"-",100742712,"LOC100742712","-","XP_012240074.1",361,"uncharacterized protein LOC100742712 isoform X1"
"Un","NT_176683.1",1015903,1018033,"+",100749639,"LOC100749639","-","XP_003488827.1",409,"glycosylated lysosomal membrane protein isoform X1"
"Un","NT_176683.1",1016713,1018033,"+",100749639,"LOC100749639","-","XP_012240093.1",331,"glycosylated lysosomal membrane protein isoform X2"
"Un","NT_176683.1",1036936,1083475,"+",100749760,"LOC100749760","-","XP_024222846.1",2044,"sodium channel protein para"
"Un","NT_176683.1",1096504,1100579,"+",100749880,"LOC100749880","-","XP_024222844.1",1264,"uncharacterized protein LOC100749880 isoform X2"
"Un","NT_176683.1",1096504,1100439,"+",100749880,"LOC100749880","-","XP_024222843.1",1311,"uncharacterized protein LOC100749880 isoform X1"
"Un","NT_176683.1",1096504,1100439,"+",100749880,"LOC100749880","-","XP_012240054.1",1311,"uncharacterized protein LOC100749880 isoform X1"
"Un","NT_176683.1",1102427,1120693,"+",100749999,"LOC100749999","-","XP_012240048.1",709,"long-chain-fatty-acid--CoA ligase 3 isoform X2"
"Un","NT_176683.1",1112377,1120693,"+",100749999,"LOC100749999","-","XP_003488830.1",715,"long-chain-fatty-acid--CoA ligase 3 isoform X1"
"Un","NT_176683.1",1112377,1120693,"+",100749999,"LOC100749999","-","XP_012240047.1",715,"long-chain-fatty-acid--CoA ligase 3 isoform X1"
"Un","NT_176683.1",1117050,1120693,"+",100749999,"LOC100749999","-","XP_003488831.1",707,"long-chain-fatty-acid--CoA ligase 3 isoform X3"
"Un","NT_176683.1",1133641,1138047,"-",100750193,"LOC100750193","-","XP_033176201.1",67,"uncharacterized protein LOC100750193"
"Un","NT_176683.1",1133641,1138047,"-",100750193,"LOC100750193","-","XP_003488832.1",67,"uncharacterized protein LOC100750193"
"Un","NT_176739.1",362359,389533,"-",100746890,"LOC100746890","-","XP_024223276.1",556,"phosphatidylinositol-binding clathrin assembly protein LAP isoform X19"
"Un","NT_176739.1",362359,389533,"-",100746890,"LOC100746890","-","XP_024223275.1",578,"phosphatidylinositol-binding clathrin assembly protein LAP isoform X18"
"Un","NT_176739.1",362359,389533,"-",100746890,"LOC100746890","-","XP_012240778.1",599,"phosphatidylinositol-binding clathrin assembly protein LAP isoform X17"
"Un","NT_176739.1",363214,389533,"-",100746890,"LOC100746890","-","XP_012240766.1",675,"phosphatidylinositol-binding clathrin assembly protein LAP isoform X4"
"Un","NT_176739.1",363214,389533,"-",100746890,"LOC100746890","-","XP_012240764.1",679,"phosphatidylinositol-binding clathrin assembly protein LAP isoform X2"
"Un","NT_176739.1",363214,389533,"-",100746890,"LOC100746890","-","XP_012240770.1",664,"phosphatidylinositol-binding clathrin assembly protein LAP isoform X7"
"Un","NT_176739.1",363214,389533,"-",100746890,"LOC100746890","-","XP_012240777.1",642,"phosphatidylinositol-binding clathrin assembly protein LAP isoform X16"
"Un","NT_176739.1",363214,389533,"-",100746890,"LOC100746890","-","XP_012240776.1",643,"phosphatidylinositol-binding clathrin assembly protein LAP isoform X15"
"Un","NT_176739.1",363214,389533,"-",100746890,"LOC100746890","-","XP_012240771.1",664,"phosphatidylinositol-binding clathrin assembly protein LAP isoform X6"
"Un","NT_176739.1",363214,389533,"-",100746890,"LOC100746890","-","XP_012240773.1",656,"phosphatidylinositol-binding clathrin assembly protein LAP isoform X12"
"Un","NT_176739.1",363214,389533,"-",100746890,"LOC100746890","-","XP_024223273.1",657,"phosphatidylinositol-binding clathrin assembly protein LAP isoform X11"
"Un","NT_176739.1",363214,389533,"-",100746890,"LOC100746890","-","XP_012240765.1",678,"phosphatidylinositol-binding clathrin assembly protein LAP isoform X3"
"Un","NT_176739.1",363214,389533,"-",100746890,"LOC100746890","-","XP_012240775.1",644,"phosphatidylinositol-binding clathrin assembly protein LAP isoform X14"
"Un","NT_176739.1",363214,389533,"-",100746890,"LOC100746890","-","XP_024223274.1",645,"phosphatidylinositol-binding clathrin assembly protein LAP isoform X13"
"Un","NT_176739.1",363214,389533,"-",100746890,"LOC100746890","-","XP_012240769.1",666,"phosphatidylinositol-binding clathrin assembly protein LAP isoform X5"
"Un","NT_176739.1",363214,389533,"-",100746890,"LOC100746890","-","XP_012240772.1",658,"phosphatidylinositol-binding clathrin assembly protein LAP isoform X10"
"Un","NT_176739.1",363214,389533,"-",100746890,"LOC100746890","-","XP_024223271.1",659,"phosphatidylinositol-binding clathrin assembly protein LAP isoform X8"
"Un","NT_176739.1",363214,389533,"-",100746890,"LOC100746890","-","XP_024223272.1",659,"phosphatidylinositol-binding clathrin assembly protein LAP isoform X9"
"Un","NT_176739.1",363214,389533,"-",100746890,"LOC100746890","-","XP_012240763.1",680,"phosphatidylinositol-binding clathrin assembly protein LAP isoform X1"
"Un","NT_176739.1",391722,392465,"+",100741669,"LOC100741669","-","XP_003489422.1",131,"protein KRTCAP2 homolog"
"Un","NT_176739.1",392683,394312,"-",100747011,"LOC100747011","-","XP_024223277.1",389,"stomatin-like protein 2, mitochondrial"
"Un","NT_176739.1",392683,394312,"-",100747011,"LOC100747011","-","XP_033176475.1",389,"stomatin-like protein 2, mitochondrial"
